Red_X,Red_Y,Black_X,Black_Y,Deviation_X
497.0,648.0,872.0,648.0,375.0
496.0,649.0,871.0,649.0,375.0
495.0,650.0,870.0,650.0,375.0
494.0,651.0,869.0,651.0,375.0
494.0,652.0,868.0,652.0,374.0
493.0,653.0,867.0,653.0,374.0
492.0,654.0,866.0,654.0,374.0
491.0,655.0,865.0,655.0,374.0
490.0,656.0,864.0,656.0,374.0
489.0,657.0,862.0,657.0,373.0
488.0,658.0,863.0,658.0,375.0
488.0,659.0,861.0,659.0,373.0
487.0,660.0,861.0,660.0,374.0
486.0,661.0,859.0,661.0,373.0
485.0,662.0,859.0,662.0,374.0
484.0,663.0,857.0,663.0,373.0
483.0,664.0,857.0,664.0,374.0
482.0,665.0,855.0,665.0,373.0
481.0,666.0,855.0,666.0,374.0
481.0,667.0,853.0,667.0,372.0
480.0,668.0,853.0,668.0,373.0
479.0,669.0,851.0,669.0,372.0
478.0,670.0,851.0,670.0,373.0
477.0,671.0,849.0,671.0,372.0
476.0,672.0,849.0,672.0,373.0
475.0,673.0,847.0,673.0,372.0
475.0,674.0,847.0,674.0,372.0
474.0,675.0,845.0,675.0,371.0
473.0,676.0,846.0,676.0,373.0
472.0,677.0,844.0,677.0,372.0
471.0,678.0,844.0,678.0,373.0
470.0,679.0,842.0,679.0,372.0
469.0,680.0,842.0,680.0,373.0
468.0,681.0,840.0,681.0,372.0
468.0,682.0,840.0,682.0,372.0
467.0,683.0,838.0,683.0,371.0
466.0,684.0,838.0,684.0,372.0
465.0,685.0,836.0,685.0,371.0
464.0,686.0,836.0,686.0,372.0
463.0,687.0,834.0,687.0,371.0
462.0,688.0,834.0,688.0,372.0
462.0,689.0,832.0,689.0,370.0
461.0,690.0,832.0,690.0,371.0
460.0,691.0,831.0,691.0,371.0
459.0,692.0,830.0,692.0,371.0
458.0,693.0,829.0,693.0,371.0
457.0,694.0,829.0,694.0,372.0
456.0,695.0,827.0,695.0,371.0
455.0,696.0,827.0,696.0,372.0
455.0,697.0,825.0,697.0,370.0
454.0,698.0,825.0,698.0,371.0
453.0,699.0,823.0,699.0,370.0
452.0,700.0,823.0,700.0,371.0
451.0,701.0,821.0,701.0,370.0
450.0,702.0,821.0,702.0,371.0
449.0,703.0,819.0,703.0,370.0
449.0,704.0,819.0,704.0,370.0
448.0,705.0,818.0,705.0,370.0
447.0,706.0,818.0,706.0,371.0
446.0,707.0,817.0,707.0,371.0
445.0,708.0,816.0,708.0,371.0
444.0,709.0,815.0,709.0,371.0
443.0,710.0,814.0,710.0,371.0
443.0,711.0,813.0,711.0,370.0
442.0,712.0,811.0,712.0,369.0
441.0,713.0,811.0,713.0,370.0
440.0,714.0,809.0,714.0,369.0
439.0,715.0,809.0,715.0,370.0
438.0,716.0,808.0,716.0,370.0
437.0,717.0,807.0,717.0,370.0
436.0,718.0,806.0,718.0,370.0
436.0,719.0,805.0,719.0,369.0
435.0,720.0,803.0,720.0,368.0
434.0,721.0,804.0,721.0,370.0
433.0,722.0,802.0,722.0,369.0
432.0,723.0,802.0,723.0,370.0
431.0,724.0,800.0,724.0,369.0
430.0,725.0,800.0,725.0,370.0
430.0,726.0,798.0,726.0,368.0
429.0,727.0,798.0,727.0,369.0
428.0,728.0,796.0,728.0,368.0
427.0,729.0,796.0,729.0,369.0
426.0,730.0,794.0,730.0,368.0
425.0,731.0,794.0,731.0,369.0
424.0,732.0,792.0,732.0,368.0
423.0,733.0,792.0,733.0,369.0
423.0,734.0,790.0,734.0,367.0
422.0,735.0,790.0,735.0,368.0
421.0,736.0,788.0,736.0,367.0
420.0,737.0,788.0,737.0,368.0
419.0,738.0,787.0,738.0,368.0
418.0,739.0,787.0,739.0,369.0
417.0,740.0,785.0,740.0,368.0
417.0,741.0,785.0,741.0,368.0
416.0,742.0,783.0,742.0,367.0
415.0,743.0,783.0,743.0,368.0
414.0,744.0,781.0,744.0,367.0
413.0,745.0,781.0,745.0,368.0
412.0,746.0,779.0,746.0,367.0
411.0,747.0,779.0,747.0,368.0
410.0,748.0,777.0,748.0,367.0
410.0,749.0,777.0,749.0,367.0
409.0,750.0,775.0,750.0,366.0
408.0,751.0,775.0,751.0,367.0
407.0,752.0,774.0,752.0,367.0
406.0,753.0,773.0,753.0,367.0
405.0,754.0,772.0,754.0,367.0
404.0,755.0,772.0,755.0,368.0
404.0,756.0,770.0,756.0,366.0
403.0,757.0,770.0,757.0,367.0
402.0,758.0,768.0,758.0,366.0
401.0,759.0,768.0,759.0,367.0
400.0,760.0,766.0,760.0,366.0
399.0,761.0,766.0,761.0,367.0
398.0,762.0,764.0,762.0,366.0
397.0,763.0,764.0,763.0,367.0
397.0,764.0,762.0,764.0,365.0
396.0,765.0,762.0,765.0,366.0
395.0,766.0,761.0,766.0,366.0
394.0,767.0,760.0,767.0,366.0
393.0,768.0,759.0,768.0,366.0
392.0,769.0,758.0,769.0,366.0
391.0,770.0,757.0,770.0,366.0
391.0,771.0,756.0,771.0,365.0
390.0,772.0,755.0,772.0,365.0
389.0,773.0,753.0,773.0,364.0
388.0,774.0,753.0,774.0,365.0
387.0,775.0,752.0,775.0,365.0
386.0,776.0,751.0,776.0,365.0
385.0,777.0,750.0,777.0,365.0
384.0,778.0,750.0,778.0,366.0
384.0,779.0,748.0,779.0,364.0
383.0,780.0,748.0,780.0,365.0
382.0,781.0,746.0,781.0,364.0
381.0,782.0,746.0,782.0,365.0
380.0,783.0,744.0,783.0,364.0
379.0,784.0,744.0,784.0,365.0
378.0,785.0,742.0,785.0,364.0
378.0,786.0,742.0,786.0,364.0
377.0,787.0,740.0,787.0,363.0
376.0,788.0,740.0,788.0,364.0
375.0,789.0,738.0,789.0,363.0
374.0,790.0,738.0,790.0,364.0
373.0,791.0,736.0,791.0,363.0
372.0,792.0,736.0,792.0,364.0
372.0,793.0,734.0,793.0,362.0
371.0,794.0,734.0,794.0,363.0
370.0,795.0,732.0,795.0,362.0
369.0,796.0,732.0,796.0,363.0
368.0,797.0,730.0,797.0,362.0
367.0,798.0,730.0,798.0,363.0
366.0,799.0,728.0,799.0,362.0
365.0,800.0,729.0,800.0,364.0
365.0,801.0,727.0,801.0,362.0
364.0,802.0,727.0,802.0,363.0
363.0,803.0,725.0,803.0,362.0
362.0,804.0,725.0,804.0,363.0
361.0,805.0,723.0,805.0,362.0
360.0,806.0,723.0,806.0,363.0
359.0,807.0,721.0,807.0,362.0
359.0,808.0,721.0,808.0,362.0
358.0,809.0,719.0,809.0,361.0
357.0,810.0,719.0,810.0,362.0
356.0,811.0,717.0,811.0,361.0
355.0,812.0,717.0,812.0,362.0
354.0,813.0,715.0,813.0,361.0
353.0,814.0,715.0,814.0,362.0
352.0,815.0,714.0,815.0,362.0
352.0,816.0,713.0,816.0,361.0
351.0,817.0,712.0,817.0,361.0
350.0,818.0,712.0,818.0,362.0
349.0,819.0,710.0,819.0,361.0
348.0,820.0,710.0,820.0,362.0
347.0,821.0,708.0,821.0,361.0
346.0,822.0,708.0,822.0,362.0
