Red_X,Red_Y,Black_X,Black_Y,Deviation_X
602.0,675.0,592.0,675.0,10.0
602.0,676.0,592.0,676.0,10.0
601.0,677.0,592.0,677.0,9.0
601.0,678.0,592.0,678.0,9.0
601.0,679.0,592.0,679.0,9.0
601.0,680.0,592.0,680.0,9.0
602.0,681.0,592.0,681.0,10.0
602.0,682.0,592.0,682.0,10.0
602.0,683.0,592.0,683.0,10.0
602.0,684.0,592.0,684.0,10.0
602.0,685.0,592.0,685.0,10.0
602.0,686.0,592.0,686.0,10.0
602.0,687.0,592.0,687.0,10.0
602.0,688.0,592.0,688.0,10.0
602.0,689.0,592.0,689.0,10.0
601.0,690.0,592.0,690.0,9.0
600.0,691.0,592.0,691.0,8.0
600.0,692.0,592.0,692.0,8.0
599.0,693.0,592.0,693.0,7.0
598.0,694.0,592.0,694.0,6.0
597.0,695.0,592.0,695.0,5.0
596.0,696.0,592.0,696.0,4.0
596.0,697.0,592.0,697.0,4.0
595.0,698.0,592.0,698.0,3.0
594.0,699.0,592.0,699.0,2.0
593.0,700.0,592.0,700.0,1.0
592.0,701.0,592.0,701.0,0.0
591.0,702.0,592.0,702.0,1.0
590.0,703.0,592.0,703.0,2.0
589.0,704.0,592.0,704.0,3.0
587.0,705.0,592.0,705.0,5.0
586.0,706.0,592.0,706.0,6.0
585.0,707.0,592.0,707.0,7.0
584.0,708.0,592.0,708.0,8.0
583.0,709.0,592.0,709.0,9.0
583.0,710.0,592.0,710.0,9.0
582.0,711.0,592.0,711.0,10.0
581.0,712.0,592.0,712.0,11.0
581.0,713.0,592.0,713.0,11.0
580.0,714.0,592.0,714.0,12.0
580.0,715.0,592.0,715.0,12.0
580.0,716.0,592.0,716.0,12.0
579.0,717.0,592.0,717.0,13.0
579.0,718.0,592.0,718.0,13.0
579.0,719.0,592.0,719.0,13.0
578.0,720.0,592.0,720.0,14.0
578.0,721.0,592.0,721.0,14.0
577.0,722.0,592.0,722.0,15.0
577.0,723.0,592.0,723.0,15.0
577.0,724.0,592.0,724.0,15.0
576.0,725.0,592.0,725.0,16.0
576.0,726.0,592.0,726.0,16.0
575.0,727.0,592.0,727.0,17.0
575.0,728.0,592.0,728.0,17.0
575.0,729.0,592.0,729.0,17.0
574.0,730.0,592.0,730.0,18.0
574.0,731.0,592.0,731.0,18.0
574.0,732.0,592.0,732.0,18.0
574.0,733.0,592.0,733.0,18.0
574.0,734.0,592.0,734.0,18.0
573.0,735.0,592.0,735.0,19.0
573.0,736.0,592.0,736.0,19.0
573.0,737.0,592.0,737.0,19.0
573.0,738.0,592.0,738.0,19.0
573.0,739.0,592.0,739.0,19.0
572.0,740.0,592.0,740.0,20.0
572.0,741.0,592.0,741.0,20.0
572.0,742.0,592.0,742.0,20.0
572.0,743.0,592.0,743.0,20.0
572.0,744.0,592.0,744.0,20.0
571.0,745.0,592.0,745.0,21.0
571.0,746.0,592.0,746.0,21.0
